,Unnamed: 0,Unnamed: 0.1,tweet_id,input,output
4867,4867.0,,1247297908329844736,"Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation? – https://t.co/3dc5KUNvI1 https://t.co/rvLMffiVvE",0
4868,4868.0,,1247296775741943808,"Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation? – https://t.co/cuYRHeITfn https://t.co/0bofkEUIro",0
4869,4869.0,,1247281236969574400,"Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation? – https://t.co/eStyfaA7m5 https://t.co/4231ICGYeH",0
4870,4870.0,,1247279206091743232,"🚨Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation?
4/6/20

5G exposure not only alters cell permeability (porosity), but also releases peroxinitrites in the body. 
https://t.co/HX9F6Q0I2e",0
4871,4871.0,,1247275432916983810,"Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation? – https://t.co/CSx9d9czlf https://t.co/yRWbmhWjpS",0
4872,4872.0,,1247272955236757510,"Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation? – https://t.co/8YEFLRBfJT https://t.co/NzmLJgbtv9",0
4873,4873.0,,1247264472109961217,"Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation? – https://t.co/htv1ldETKL https://t.co/3KIWcGiqfa",0
4874,4874.0,,1247264007611768832,"#5G #5GKILLGRID #5GCORONA #CORONAVIRUS #COVID19 #TARGETEDINDIVIDUALS  THE CONNECTION TO COVID19 &amp; 5G -  Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation?   https://t.co/Ynym4jSXo0",0
4875,4875.0,,1247259486030630914,"Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation? – https://t.co/SbloNm3luJ https://t.co/8FiafBvyIu",0
4876,4876.0,,1247256913957597185,"COVID-ALERT: Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation? - Global Pandemic News | #Coronavirus #COVID19 - https://t.co/bDz5J5u1oX https://t.co/Nlyy4NqFT4",0
4877,4877.0,,1247256082898132992,"Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation?  https://t.co/yJSTAIwUJG",0
4878,4878.0,,1247253256033783808,"Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation? 
https://t.co/Lw22bdITd5",0
4879,4879.0,,1247250996524453888,"Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation? – [Natural News]: Is 5G to partially blame for coronavirus deaths? C... https://t.co/NOEzoUrAox https://t.co/pxXEyPou35",0
4880,4880.0,,1247250033201655811,"Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation? – https://t.co/N3DfuCUeFt https://t.co/POYIoKEZsm",0
4881,4881.0,,1247234898668261377,"Can 5G exposure alter the structure and function of hemoglobin, causing coronavirus patients to die from oxygen deprivation? - https://t.co/oTRhtRnt4c",0
4882,4882.0,,1255908898206363649,"@RichieAllenShow Coronavirus was produced in a laboratory: Former CIA intel officer -

“Several reports suggest that there are components of the virus that are related to HIV that could not have occurred naturally.

https://t.co/kGY0Vfig0Z",0
4883,4883.0,,1248224777346502656,IRAN CONSPIRACY STORY Coronavirus was produced in a laboratory: Former CIA intel officer https://t.co/hznyrLVCOh,0
4884,4884.0,,1247458653269041152,"Бывший офицер ЦРУ утверждает что Коронавирус синтезирован в БИОлаборатории: Coronavirus was produced in a laboratory: Former CIA intel officer
https://t.co/OATWp1Wz8D",0
4885,4885.0,,1243424712597712896,Coronavirus was produced in a laboratory: Former CIA intel officer https://t.co/MsG21qaTO5,0
4886,4886.0,,1242628770525306880,Coronavirus was produced in a laboratory: Former CIA intel officer. https://t.co/2WpvIOYCHS https://t.co/rx1Tye0NIx,0
4887,4887.0,,1239966872323293187,"Coronavirus was produced in a laboratory: Former CIA intel officer
PressTV https://t.co/mE7GvTBaZd",0
4888,4888.0,,1239332176119902208,"Coronavirus Was Produced In A laboratory - Former CIA intel officer Reveals Mother Of All Shockers
 https://t.co/TFps3tawO4",0
4889,4889.0,,1239312177737203714,"Coronavirus was produced in a laboratory: Former CIA intel officer 
- said that the “Coronavirus did not occur naturally through mutation but rather was produced in a laboratory, possibly as a biological warfare agent.” - PressTv
https://t.co/z1Mizxhkte https://t.co/Z9bEbCnYKU",0
4890,4890.0,,1239249663800246277,"Coronavirus was produced in a laboratory: Former CIA intel officer
A former American counter-terrorism specialist and military intelligence officer of the CIA has said that the “Coronavirus did not occur naturally through mutation...
https://t.co/CKJhmiypGf",0
4891,4891.0,,1238955480413659136,Coronavirus was produced in a laboratory: Former CIA intel officer https://t.co/V9OuP4DHOK via @realfriendsyria,0
4892,4892.0,,1238922632940175363,Coronavirus Was Produced In A laboratory — Former CIA intel officer Reveals Mother Of All Shockers - https://t.co/1g5CGdsdBm,0
4893,4893.0,,1238916700432674818,Coronavirus was produced in a laboratory: Former CIA intel officer https://t.co/p0nBPdsBhw via @realfriendsyria,0
4894,4894.0,,1238858869394341888,Coronavirus was produced in a laboratory: Former CIA intel officer https://t.co/6Hw0ymBb1r via @realfriendsyria,0
4895,4895.0,,1238838398518951937,Coronavirus was produced in a laboratory: Former CIA intel officer https://t.co/koOIZsAu0F https://t.co/4Lqu2mU5ei,0
4896,4896.0,,1238549318795169800,Coronavirus Was Produced In A Laboratory: Former CIA Intel Officer | Kashmir Observer https://t.co/Sjw3hQGNru,0
4897,4897.0,,1238382970177835008,"Coronavirus was produced in a laboratory: Former CIA intel officer
https://t.co/WfB8Lkir0r",0
4898,4898.0,,1238146015477125120,Coronavirus Was Produced In A laboratory — Former CIA intel officer Reveals Mother Of All Shockers https://t.co/Qo0xU8vC2T https://t.co/2Hkrcsc9Qx,0
4899,4899.0,,1238131369647243264,"Coronavirus was produced in a laboratory: Former CIA intel officer, Press TV, https://t.co/xhXrSCDX4S",0
4900,4900.0,,1238104447068377090,"Coronavirus was produced in a laboratory: Former CIA intel officer
https://t.co/IPflw1JvKA",0
4901,4901.0,,1238003390442962944,"Coronavirus was #produced in a #laboratory: Former CIA intel officer
Agencies:
The officer of the #CIA has said that the “#Coronavirus did not occur naturally through mutation but rather was #produced in a laboratory, possibly as a #biological warfare agent.”",0
4902,4902.0,,1237822516988608513,"PressTV
Coronavirus was produced in a laboratory: Former CIA intel officer
 https://t.co/zip5QAKh72",0
4903,4903.0,,1236833267006963712,New post: CoVid19 Coronavirus Was Produced in a Laboratory: Former CIA Intel Officer https://t.co/dDa7lysBbG CoVid19 Coronavirus Was Produced in a Laboratory: Form,0
4904,4904.0,,1236747251977981953,"Coronavirus was produced in a laboratory: Former CIA intel officer

https://t.co/okd2e6GayP",0
4905,4905.0,,1236626617688096770,Coronavirus was produced in a laboratory: Former CIA intel officer https://t.co/FW5mHVflaj https://t.co/HXzw2Zz1qp,0
4906,4906.0,,1236170018284425218,"The fact that China 🇨🇳 and Iran 🇮🇷 is effected severely proves that #COVIDー19 was created by Americans, probably they did not anticipate that it will come back to USA.

Coronavirus was produced in a laboratory: Former CIA intel officer
https://t.co/i3CE3WNl4d",0
4907,4907.0,,1236115786785263617,"Coronavirus was produced in a laboratory: Former CIA intel officer
 https://t.co/bHKNZWLbKI",0
4908,4908.0,,1236098877117190145,"Coronavirus was produced in a laboratory: Former CIA intel officer
 https://t.co/gMbM6AwPXu",0
4909,4909.0,,1236076598241226754,Coronavirus was produced in a laboratory: Former CIA intel officer – නව කොරෝනා වයිරසය රසායනාගාරයක නිෂ්පාදනය කෙරී ඇත: හිටපු සීඅයිඒ බුද්ධි සේවා නිලධාරියෙකු පවසයි! https://t.co/MnnzOn6Y36 https://t.co/efFHUnlgRF,0
4910,4910.0,,1236061934199373824,"Coronavirus was produced in a laboratory: Former CIA intel officer
 https://t.co/OLHKwE9OXy",0
4911,4911.0,,1236054699733901312,"#Coronavirus was produced in a laboratory: Former CIA intel officer 

https://t.co/ExApZE47OC",0
4912,4912.0,,1236031902831841280,Coronavirus Was Produced In A Laboratory: Former CIA Intel Officer https://t.co/ITcMks3E3j via @kashmirobserver,0
4913,4913.0,,1235941386005995521,"#Coronavirus was produced in a laboratory: Former #CIA intel officer

https://t.co/wRYdkyuyPS https://t.co/Y2T6J1R89z",0
4914,4914.0,,1235915059273936896,"Coronavirus Was Produced In A Laboratory: Former CIA Intel Officer https://t.co/ar6E2nBYtL
#AHB",0
4915,4915.0,,1235867556713394177,Coronavirus Was Produced In A Laboratory: Former CIA Intel Officer https://t.co/arM9wrncPr https://t.co/xt37c7gVZ8,0
4916,4916.0,,1235853035407958018,"👺 United States Army #Biological #Warfare Laboratories  https://t.co/Ye142TEvqi

19. The U.S. Biological Warfare and Biological Defense by DR FRANZ  https://t.co/RrMYh1KBTr

👺 #Coronavirus was produced in a laboratory: Former CIA intel officer   https://t.co/rxRssAASjA",0
4917,4917.0,,1235848487654178817,"https://t.co/QQTpGCJImx

Coronavirus was produced in a laboratory: Former CIA intel officer.",0
4918,4918.0,,1235824589038440448,New post: Coronavirus Was Produced in a Laboratory: Former CIA Intel Officer https://t.co/MfzdZSUQsQ Coronavirus Was Produced in a Laboratory: Former CIA I,0
4919,4919.0,,1235822564405948416,"Coronavirus was produced in a laboratory: Former CIA intel officer, ,https://t.co/W79PjT5CvW,",0
4920,4920.0,,1235728953324666883,"https://t.co/pqUOrk4w9q

Coronavirus was produced in a laboratory: Former CIA intel officer

@Ana84450795 @MarkaoMarco @GilMarioSCCP @karino_sutter @romulusmaya",0
4921,4921.0,,1235725544542605314,"#Coronavirus was produced in a laboratory: Former CIA intel officer

https://t.co/ExApZE47OC",0
4922,4922.0,,1235666154900910101,"PressTV - Coronavirus was produced in a laboratory: Former CIA intel officer
https://t.co/zv7tEIq2yF",0
4923,4923.0,,1243916399820419073,"@dcexaminer @realDonaldTrump This is the transcript of Rush Limbaugh's 2/24/20 show on covid-19.  It's hard to imagine anyone could have been more wrong than Rush.  He looks foolish.

Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/ebRVbWyYXj via",0
4924,4924.0,,1242993896109441024,"This is the transcript of Rush Limbaugh's 2/24/20 show on covid-19.  It's hard to imagine anyone could have been more wrong than Rush.  He looks foolish here 

Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/ebRVbWyYXj via",0
4925,4925.0,,1242794156587651073,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/ELxkobNcwi via,0
4926,4926.0,,1242132869377593353,Overhyped Coronavirus Weaponized Against Trump https://t.co/Lj8UvDcjOv via @rushlimbaugh,0
4927,4927.0,,1240328400893612033,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/UopCeqbAlN,0
4928,4928.0,,1240290968256970753,"""When Evil Ignorant has power""; Overhyped Coronavirus Weaponized Against Trump https://t.co/HiaalvOhyx via @rushlimbaugh",0
4929,4929.0,,1240276832446005251,This likely isn’t going to age very well. I would think that someone with lung cancer would be a little more compassionate and concerned. Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/BmTC8SY9ys,0
4930,4930.0,,1240273272257884169,"Can we revoke his medal now?

Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/liDmlb8hHH via",0
4931,4931.0,,1240252277090324481,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/v8EbxUq1r6 via,0
4932,4932.0,,1240245269163319296,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/d8SOb6GTYP via,0
4933,4933.0,,1240157357516226561,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/Ll5oNllvlR via,0
4934,4934.0,,1240138147050205185,"Top story: Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/bFeuLh6HO8, see more https://t.co/vY6lXBkf7P",0
4935,4935.0,,1240119111289647104,"You put people's life at risk Rush 

Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/xnWsDY1qJ5 via",0
4936,4936.0,,1240109497755897857,This was just three weeks ago. Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/zAzbQ0Fbdv via,0
4937,4937.0,,1240091556914348038,@realDonaldTrump  you need to get all your proxies on the same page now.                               Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/8l62Hn4AFd via,0
4938,4938.0,,1238195964743020544,"Overhyped Coronavirus Weaponized Against Trump.

https://t.co/iUDYX4yhyN DUCKGO
Phoenix Tucson Mesa Chandler Glendale Scottsdale Gilbert Tempe Peoria Surprise Yuma Avondale Flagstaff Goodyear Lake Havasu City Buckeye Casa Grande Show Low Winslow Safford Globe Page Atlanta Denver https://t.co/AyWNjT5m8Q",0
4939,4939.0,,1237928867832053763,"He kills me.

Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/q4jxir6zmv via",0
4940,4940.0,,1237914753248505856,"Well this certainly aged well. I can’t believe people still listen to this guy. Hate that he has lung cancer but man, the things he comes up with.     Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/MZ9HMvCR3Q via",0
4941,4941.0,,1237888680141848576,"Overhyped Coronavirus Weaponized Against Trump.

https://t.co/GIHC2ZPph0 DUCKGO
Jacksonville Miami Tampa St Petersburg Orlando Hialeah Tallahassee Fort Lauderdale Port Lucie Pembroke Pines Cape Coral Hollywood Gainesville Miramar Springs Clearwater Gardens Palm Bay West Beach FSU https://t.co/ruel9Hi1cj",0
4942,4942.0,,1235138349523927043,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/8Yr6xRsyC7 via,0
4943,4943.0,,1233516160970371074,Overhyped Coronavirus Weaponized Against Trump https://t.co/xdPM894WZR via @rushlimbaugh,0
4944,4944.0,,1233509745312649216,"Overhyped Coronavirus Weaponized Against Trump.

https://t.co/GIHC2ZxOps Colorado Springs Columbia Charleston North Mount Pleasant Rock Hill Greenville Summerville Sumter Hilton Head Island East Lansing Rochester Hills Tucson Mesa Chandler Glendale Scottsdale Gilbert Tempe Peoria",0
4945,4945.0,,1233106926877081600,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/wDEVWHDuZY via,0
4946,4946.0,,1232904137471188992,From the man awarded the Medal of Honor by Donald Trymp - Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/kIHIwofBcs,0
4947,4947.0,,1232832494212468740,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show. https://t.co/j4ZdwlHMlT,0
4948,4948.0,,1232768470238027776,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/mflm8sd1LH via @nuzzel,0
4949,4949.0,,1232765927931777025,"It’s just the OxyContin talking, don’t mind him. He’s on his way out anyway. 

Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/UryunTPyoh via",0
4950,4950.0,,1232679977038106624,".@limbaugh First an opiate naive person could be felled by fentanyl dust because the dose is not a controlled dose...we give it in 1/1000s of a milligram in health care 1mg kills.

Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/vKvdgnlhdr",0
4951,4951.0,,1232679407363526656,".@limbaugh This is the singularly most dangerous thing I’ve read in my career. You’re spreading misinformation on TWO medical issues without any qualification to do so.

Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/vKvdgnlhdr",0
4952,4952.0,,1232676718349111297,"Hey #medtwitter am I the only one who sees how dangerous this is?? How do we counteract dangerous misinformation like this from Rush Limbaugh? 

Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/vKvdgnlhdr",0
4953,4953.0,,1232654158584524803,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/b6eb9Pay0D via,0
4954,4954.0,,1232560741674291200,"Must Read-MSM are weaponising the CV against Trump. 98% survival rate 

#apple #communistChina 

Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/Mo8jMh9Foe",0
4955,4955.0,,1232539519246852096,"Standing at death’s door, one would think that self reflection and atonement would be of foremost importance. Not Rush. He’s going down with both lips firmly planted
Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/qf7q1M5SWO via",0
4956,4956.0,,1232481494167425024,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/jtdGXdMula you aren’t helping anything,0
4957,4957.0,,1232467789316640768,"Hmm what's lung cancer then Rush?  
Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/s9X1wqXdvD via",0
4958,4958.0,,1232455758324699137,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/WTWeSjZcdo,0
4959,4959.0,,1232420992179482637,Overhyped Coronavirus Weaponized Against Trump https://t.co/O6y0j6MxRW via @rushlimbaugh,0
4960,4960.0,,1232417580662448128,Overhyped Coronavirus Weaponized Against Trump https://t.co/dEmv7X0JoR via @rushlimbaugh,0
4961,4961.0,,1232415123312017409,@GaryLundstedt @RealJamesWoods Overhyped #Coronavirus Weaponized Against Trump https://t.co/NfJvqoJDxt,0
4962,4962.0,,1232394892380430336,Overhyped Coronavirus Weaponized Against Trump https://t.co/hGm72gWxQ0 #RushLimbaugh #Rush #Limbaugh,0
4963,4963.0,,1232391193725530112,Overhyped Coronavirus Weaponized Against Trump https://t.co/ihzCfjzYbV via @rushlimbaugh,0
4964,4964.0,,1232390127273426945,Overhyped #Coronavirus Weaponized Against Trump https://t.co/AFFUnZLZMK,0
4965,4965.0,,1232387732590268416,"My fellow Americans, here is your Presidential Medal of Freedom winner and his payment for said award: Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/1cqE3AYAJT",0
4966,4966.0,,1232384130823917571,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/osBSDK2yEs via,0
4967,4967.0,,1232383725448527872,Overhyped #Coronavirus Weaponized Against Trump https://t.co/d0drGdgrF1 via @rushlimbaugh,0
4968,4968.0,,1232373514914729984,"“The coronavirus is a common cold, folks” - words from the winner of the Presidential* Medal of Freedom.

Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/Ut9fdBWANL",0
4969,4969.0,,1232360785776697352,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/iRnGHfkRUJ via,0
4970,4970.0,,1232335912073334785,"Reading this makes me want to scream at what an idiot he is. 

Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/swCUd5ODNC",0
4971,4971.0,,1232329815644164097,"I hope all you Rush &amp; Trump worshipers R listening 2 more than now self-styled “idiot health expert” Rush Limbaugh, who knows exactly ZERO about spread of infectious disease. @realDonaldTrump Overhyped Coronavirus Weaponized Against Trump https://t.co/OOI9Sa4ELm via @rushlimbaugh",0
4972,4972.0,,1232322873878024195,"Overhyped Coronavirus Weaponized Against Trump https://t.co/pbUxNHFZaS via @rushlimbaugh***WHAT A MORON. IT IS NOT A COMMON COLD. ASK ANY DOCTOR. COLDS DO NOT KILL PEOPLE LIKE THIS, RUSH, YOU ARE A FOOL!!**A DANGEROUS FOOL!!**",0
4973,4973.0,,1232313909857509377,"For those who don't believe this is actually what Rush Limbaugh said. It really is what he said.

www dot rushlimbaugh dot com/daily/2020/02/24/overhyped-coronavirus-weaponized-against-trump/

https://t.co/QM5XWjX9Ow",0
4974,4974.0,,1232311990497923081,"Top story: Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/4aE8cjyead, see more https://t.co/oUGPr4J1MF",0
4975,4975.0,,1232311505137303552,Overhyped Coronavirus Weaponized Against Trump https://t.co/Pr5W2NQD0I via @rushlimbaugh,0
4976,4976.0,,1232310028704587777,Someone needs to stop this SOB fast          Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/EBij1awaG7,0
4977,4977.0,,1232306507888386048,Coronavirus is the Chinese weaponized the common cold: Overhyped Coronavirus Weaponized Against Trump https://t.co/vCk2LsEPdC via @rushlimbaugh,0
4978,4978.0,,1232303634110668801,"You morons that listen to him: he’s literally going to kill you. 

Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/WC6AWaSFJM",0
4979,4979.0,,1232302426390175749,"Top story: Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/EEYTpWaQ0X, see more https://t.co/wZtnJUiYhz",0
4980,4980.0,,1232300647577505793,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/dD5qtr1baI,0
4981,4981.0,,1232291322008043520,Overhyped Coronavirus Weaponized Against Trump https://t.co/eQxS08WFm0 via @rushlimbaugh,0
4982,4982.0,,1232288354009522176,Overhyped Coronavirus Weaponized Against Trump https://t.co/vCk2LsEPdC via @rushlimbaugh,0
4983,4983.0,,1232286150531911680,"The recipient of a fake award speaks irresponsibly? No one can be surprised.

Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/jnLHypb3us via",0
4984,4984.0,,1232245010273316864,Overhyped Coronavirus Weaponized Against Trump https://t.co/mH9HKArHV7 via @rushlimbaugh,0
4985,4985.0,,1232238159825645568,"Top story: Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/MrncjiCMsb, see more https://t.co/4fCTxHeUAX",0
4986,4986.0,,1232238158798114817,"Top story: Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/y214Kl6KyL, see more https://t.co/nWOolzk68g",0
4987,4987.0,,1232234776540647424,"Top story: Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/1obrSP0GI0, see more https://t.co/hJYyj3xP0q",0
4988,4988.0,,1232221008574263302,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/xdPM894WZR,0
4989,4989.0,,1232186484716920835,What a careless reckless idiot. Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/YwtPMNMqY0,0
4990,4990.0,,1232180282867892226,"Overhyped Coronavirus Weaponized Against Trump https://t.co/YQWuoPGA71 via @rushlimbaugh 
Like I've been saying, this is all media hype to drive the economy down and defeat Trump. ""Its the economy stupid.""",0
4991,4991.0,,1232167377737076736,"Overhyped Coronavirus Weaponized Against Trump -

The Coronavirus is not the common cold you absolute arse. Hardly a shock that your own mother stated that you flunked everything at college. Some will get mild symptoms, others can die. Misinformation kills https://t.co/s4YgvwzmqX",0
4992,4992.0,,1232153844949213185,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/fkNGEkrKD4 via,0
4993,4993.0,,1232145368780947459,Overhyped Coronavirus Weaponized Against Trump https://t.co/H6ZTKy8ztM via @rushlimbaugh,0
4994,4994.0,,1232135886516736000,@RushLimbaughEIB doesn’t have cancer. He’s got Syphillis and is too embarrassed to admit it.  Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/lqxl0C2ieE via,0
4995,4995.0,,1232134146715029504,Overhyped Coronavirus Weaponized Against Trump #LEFTDidntBatAnEye #WhenBOBroughtIn100sOfThousands #OfSickIllegalsWhoMadeUSSick Or #WhenBOBroughtIn #Ebola #ButAnOutbreakof #Coronavirus? #AimedAtTrump https://t.co/3zyww3uWdG via @rushlimbaugh,0
4996,4996.0,,1232111621444710401,Overhyped Coronavirus Weaponized Against Trump https://t.co/yyjC4PFgay via @rushlimbaugh,0
4997,4997.0,,1232107774118629376,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/sOWfgIUCiV,0
4998,4998.0,,1232106169239511042,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/X868wcOgb7 via  Hey ... nothing to worry about... thank God... Rush says Coronavirus is just the common cold... holy mackerel... thanks rush... you are an incredible medical genius... who knew?,0
4999,4999.0,,1232103971679961088,"You've got to be kidding. This is the stupidest thing Rush has ever said. ""Overhyped Coronavirus Weaponized Against Trump""  https://t.co/buW3aFH44r via @rushlimbaugh",0
5000,5000.0,,1232098922887352320,"Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/ljngxp0cn2 via  Hey, Rush. I think that Medal Of Freedom is choking off the blood supply to your BRAIN! You’re talking nonsense!",0
5001,5001.0,,1232095767600324608,Dangerous and disingenuous rhetoric. Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/mOC4WhfZcL via,0
5002,5002.0,,1232091123662893058,Overhyped Coronavirus Weaponized Against Trump https://t.co/C9bYvQrGO7 via @rushlimbaugh,0
5003,5003.0,,1232086266054893569,Overhyped Coronavirus Weaponized Against Trump https://t.co/BgIFbkHUm4,0
5004,5004.0,,1232085332117663744,Overhyped Coronavirus Weaponized Against Trump https://t.co/D2i3oCQ108 via @rushlimbaugh,0
5005,5005.0,,1232070270397145088,"Truth!

Overhyped Coronavirus Weaponized Against Trump https://t.co/uVdpwMPvEO via @rushlimbaugh",0
5006,5006.0,,1232067727705153536,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/1nzAr6cOls,0
5007,5007.0,,1232063316857479168,Overhyped Coronavirus Weaponized Against Trump https://t.co/IhC5yEUkMV via @rushlimbaugh,0
5008,5008.0,,1232056548844662785,"@RealJamesWoods This might interest you, James. 

Overhyped Coronavirus Weaponized Against Trump https://t.co/zMNPYEza9x",0
5009,5009.0,,1232052021479575553,Overhyped Coronavirus Weaponized Against Trump - The Rush Limbaugh Show https://t.co/MV6MqpV67E,0
5010,5010.0,,1232051776204894208,Overhyped #Coronavirus Weaponized Against #Trump https://t.co/zMNPYEza9x,0
5011,5011.0,,1232041924481208321,Overhyped Coronavirus Weaponized Against Trump https://t.co/y6r4bvLRUl,0
5012,5012.0,,1232032022773805056,Overhyped Coronavirus Weaponized Against Trump https://t.co/O90p48EqP9,0
5013,5013.0,,1232023046833102848,Overhyped Coronavirus Weaponized Against Trump https://t.co/QeBXTcQqFr via @rushlimbaugh,0
5014,5014.0,,1232022916545597449,Overhyped Coronavirus Weaponized Against Trump https://t.co/9wYeHJQXuv via @rushlimbaugh,0
5015,5015.0,,1232019136928210945,Overhyped Coronavirus Weaponized Against Trump https://t.co/FOPVR1wbru via @rushlimbaugh,0
5016,5016.0,,1243975697061818371,BioWeapons Expert Says Coronavirus Is Biological Warfare Weapon https://t.co/sCtqdI4a7n,0
5017,5017.0,,1240085023383928833,BioWeapons Expert Says Coronavirus Is Biological Warfare Weapon https://t.co/cjgNSXW1g6,0
5018,5018.0,,1233562743275429888,BioWeapons Expert Says Coronavirus Is Biological Warfare Weapon https://t.co/POq6huo4Tj,0
5019,5019.0,,1233376778145746945,BioWeapons Expert Says Coronavirus Is Biological Warfare Weapon https://t.co/KR0sKW7NfD,0
5020,5020.0,,1233367933948219393,"Coronavirus –A Bio-Weapon?

It's so obvious but Funny how none of the global mass media wants to discuss or report on this isn't it? 

BioWeapons Expert Says Coronavirus Is Biological Warfare Weapon 

https://t.co/pluEvHsN8p",0
5021,5021.0,,1232282125120000000,BioWeapons Expert Says Coronavirus Is Biological Warfare Weapon https://t.co/XkPNd8f3HY,0
5022,5022.0,,1232050341652369410,BioWeapons Expert Says Coronavirus Is Biological Warfare Weapon https://t.co/EqtD3ruwEY,0
5023,5023.0,,1232027018662940675,BioWeapons Expert Says Coronavirus Is Biological Warfare Weapon https://t.co/ED4Rj4Y7wB,0
