input,output
covid-fake-news: presid unit state america donald trump test posit covid19,0
covid-fake-news: fit peopl immun novel coronaviru,0
covid-fake-news: 2159 peopl left manag isol facil period 1284 peopl contact test neg covid19 800 test leav manag isol remain 484 test departur facil,1
covid-fake-news: ship 17 million dollar worth person protect equip item support covid19 humanitarian suppli destroy blast,1
covid-fake-news: pib clarifi pmsbi doesnt cover covid relat death pmjjbi cover covid death certain condit,0
covid-fake-news: professor clifford stott say pay attent way enforc agenda could aggrav discont suggest govern latest covid19 restrict could spark protest kayburley live updat,1
covid-fake-news: polic commission andrew coster 200 350 report breach per day lower 700 1000 report alert level 3 983 breach report polic,1
covid-fake-news: laboratori process 9174 test highest day test sinc began includ test manag isol facil well test across commun,1
covid-fake-news: presid trump said 99 covid19 case total harmless that fals death hospit grow list ailment hit peopl even mild case number say claim wrong,0
covid-fake-news: indiafightscorona mha issu new guidelin unlock4 open activ outsid contain zone strict enforc lockdown contain zone till 30th septemb 2020 detail staysaf indiawillwin,1
covid-fake-news: latest cdc covidview report show percentag peopl test posit covid19 percent medic visit symptom similar covid19 decreas nation learn,1
covid-fake-news: messag claim govern know time thank applic googl instal phone,0
covid-fake-news: claim fox news said trump test posit covid19,0
covid-fake-news: messag clearli state sinc coronaviru die extrem heat therefor advis one increas bodi temperatur consum food 23 raw garlic clove 2 time day turmer milk day pomegran papaya fruit green tea carom seed ginger black pepper etc,0
covid-fake-news: corona viru florida man arrest robberi use cough weapon,0
covid-fake-news: rt indiafightscorona india scale anoth peak last 24 hour 12 lakh test conduct across countri,1
covid-fake-news: think better data better everyon inform govern spend money alloc resourc manag crisi resid make better decis data panacea help nebraska other plan rest pandemicand futur one,1
covid-fake-news: necessarili subsid flatten wa ca perhapsni wave overlap though,1
covid-fake-news: state report 500 case today note mississippi data report problem day number repres data 617621,1
covid-fake-news: morn directorgener dr tedro emphasis number vaccin clinic trial current silver bullet covid19,1
covid-fake-news: corona patient start appear public place street pune situat dire kindli pleas take care famili stay safe corona pune,0
covid-fake-news: us senat lindsey graham say presid trump probabl know medicin specif virus socal scientist nih cdc,0
covid-fake-news: other complet 14 day manag isol 1326 peopl contact test neg covid19 60 cohort 395 peopl spoken refer test,1
covid-fake-news: coronavirusupd total covid19 case india septemb 02 2020 7698 cureddischargedmigr 2901908 2126 activ case 801282 176 death 66333 total covid19 confirm case cureddischargedmigratedact casesdeath staysaf,1
covid-fake-news: coronaviru polic patrol everywher steel fork iron bar gun way stop outbreak way coronaviru,0
covid-fake-news: dyk sign symptom sepsi love one infect that get better get wors act fast get medic care immedi sam2020,1
covid-fake-news: prime minist say epidemiolog curv begin flatten know rmit abc fact check explor coronaviru data factcheck coronavirusfact datoscoronaviru,0
covid-fake-news: coronaviru hospit admiss england reach highest level sinc juli follow latest coronaviru updat,1
covid-fake-news: reflect covid bullshit ye viru deadli peopl think blown proport shut everyth blame public demis age old tori trick,0
covid-fake-news: two note number today washington state reveal count antibodi test number total number test drop yesterday accident count mississippi antibodi test total correct data today,1
covid-fake-news: daili updat publish state report 665k test 54k case 1088 covid19 death report today 100 last saturday,1
covid-fake-news: littl inform current avail covid19 chang live refuge amp migrant amp deal difficulti survey aim inform amp support polici maker amp practition better support refuge amp migrant,1
covid-fake-news: ive decid opt kcl symptom tracker covid19 studi made resent major health issu sidelin thank viru understand viru danger nh also shut prevent spread frustrat,0
covid-fake-news: say bbc prematur report ghislain maxwel move intens care coronaviru symptom worsen,0
covid-fake-news: news doctor warn loss sens tast caus coronaviru result peopl buy nickelback album,0
covid-fake-news: video claim covid 19 bacteria treat antibiot,0
covid-fake-news: media blackout newspap arent report covid19 viru,0
covid-fake-news: coronaviru care home boss say govern appal neglig second wave fear,1
covid-fake-news: facebook post claim 50 million peopl die second wave spanish flu 1918 got vaccin post compar situat new coronaviru warn peopl get vaccin covid19 readi,0
covid-fake-news: rt handwash one best way protect amp famili get sick covid19 learn amp,1
covid-fake-news: drink alcohol kill coronaviru,0
covid-fake-news: data show 3 everi 5 nigerian die covid19 50 year old protect parent amp older rel wear face mask public practic handrespiratori hygien maintain physic distanc takerespons,1
covid-fake-news: daili updat publish six state arctkskynhri report publish time today base past number look like mani state reduc test report holiday weekend 425k new case today 654k new test 209 death report,1
covid-fake-news: didnt bad donald trump utterli fail prepar pandem delay take necessari step safeguard nation nearworstcaseeconom scenario live,0
covid-fake-news: say ny gov andrew cuomo reject buy recommend 16000 ventil 2015 pandem pandem establish death panel lotteri instead chanc buy 2015 16000 ventil low price turn,0
covid-fake-news: vaccin new coronaviru develop ukrain,0
covid-fake-news: 2159 peopl left manag isol facil june 916 1228 peopl contact test neg covid19 800 test leav manag isol remain 428 test departur facil,1
covid-fake-news: latest cdc covidview report show percentag peopl test posit covid19 remain stabl nation increas 6 10 region south east south central south westcoast region see highest percentag,1
covid-fake-news: _the novel coronaviru manmade_,0
covid-fake-news: sever new treatment amp isol centr operationalis across nigeria increas bed capac 300000 commend state governor activ emerg oper centr establish treatment centr amp deliveri risk commun,1
covid-fake-news: 0930 pm 5th april 232 confirm case 33 discharg 5 death breakdown case state lago 120 fct 47 osun 20 oyo 9 edo 9 bauchi 6 akwa ibom 5 kaduna 5 ogun 4 enugu 2 ekiti 2 rivers1 benu 1 ondo 1,1
covid-fake-news: rt ask world health organ 1 million coronaviru test kit say icmr dg dr balram bhargava coronavi,1
covid-fake-news: case big number test mortal rate way,0
covid-fake-news: word presid matter donald trump use downplay covid19 pass blame onto other mislead american peopl opposit,0
covid-fake-news: number vaccin final stage clinic trial hope well multipl success candid safe effect covid19,1
covid-fake-news: post claim compulsori vacin violat principl bioethic coronaviru doesnt exist pcr test return mani fals posit influenza vaccin relat covid19,0
covid-fake-news: coronavac vaccin develop china test brazil fund bill gate,0
covid-fake-news: multipl post share repeatedli facebook twitter claim hong kong medic lab warn novel coronaviru remain viabl fruit veget 12 hour therefor peopl avoid salad fear contract covid19,0
covid-fake-news: 400 yatri stuck vaishno devi due covid19,0
covid-fake-news: number case rise uk region compar area capit appear control viru better region similar higher infect rate april may,1
covid-fake-news: research global reset work long time coronaviru weapon bioengin communist chines militari unleash octob 2019 kill elderlyil useless feeder catalyst nwo,0
covid-fake-news: second coronaviru lockdown would govern failur act god sir keir starmer said,1
covid-fake-news: rt wisconsin trend poorli covid19 case gov toni ever stat isnt quit right,0
covid-fake-news: india minist state ayush shripad naik held press confer claim princ charl follow rule ayurveda recov soon,0
covid-fake-news: 16000 worker meat poultri process facil 23 state infect covid19 april may learn infect among worker meat poultri process facil step facil take slow spread,1
covid-fake-news: telangana count 122 high risk zonein entir countri pleas ever never take thing grant wear face mask step homecarri hand sanit ever go use time pleas dont accept give kind thing dont attend mass gather function kind parti one small mistak invit covid 19 hous,0
covid-fake-news: 01 covid19 mortal risk bystand cpr event,1
covid-fake-news: messag read opinion given 5 pm 22nd mar amavasya darkest day month viru bacteria evil forc max potenti power clap shankh vibrat reduc destroy viru potenc moon pass new nakshatra revati cumul vibrat better blood circul,0
covid-fake-news: fauci knew sinc 2005 chloroquin hydroxychloroquin effect coronaviru studi agenc publish 2005 chloroquin potent inhibitor sar coronaviru infect spread,0
covid-fake-news: coronaviru covid19 nyc nyc million infect coronaviru 200000 die us counti top infectiousdiseas expert anthoni fauci warn sunday bloomberg report coronavirusoutbreak,0
covid-fake-news: new mask exempt card indic medic condit asshol covid19,0
covid-fake-news: 59 posit coronaviru case nagpur along three doctor one ventil,0
covid-fake-news: home gym struggl retain member earlypandem trial period end gym,0
covid-fake-news: peopl assess present low risk due natur exempt adher requir protocol neg test result peopl associ bubbl,1
covid-fake-news: back march former deputi prime minist said death snake bite outnumb covid19 death factor 30 40 coronaviru move quickli claim rapidli age coronacheck coronavirusfact,0
covid-fake-news: auckland funer tangihanga host 100 peopl longer need regist midnight tonight rest new zealand return alert level 1 alert level 1 alert level 0,1
covid-fake-news: countri export covid19 diagnost test instrument 2018,0
covid-fake-news: veterinari lab help human covid test cant meet demand 700k daili test,1
covid-fake-news: 56 coronaviru death day enough collaps world economi even though thousand peopl die daili tuberculosi hepat b diseas,0
covid-fake-news: china concern western authoritarian govern cover coronaviru outbreak coronavirusupd covidー19,0
covid-fake-news: china pm told well translat quran realis one way protect korona viru sajtha allah went mosqu pray masha llah,0
covid-fake-news: coronavirusupd total covid19 recoveri jump 1378105 recoveri 49769 patient last 24 hour averag daili recov case 7 day move averag increas around 26000 case 44000 case last 2 week,1
covid-fake-news: myth buster covid19 spray alcohol chlorin bodi kill virus drink alcohol smoke eat garlic protect covid19 sesam oil kill factcheck,0
covid-fake-news: acc guidelin prior exercis gymnasium use equip cardio strength train etc advis check oxygensatur use puls oximet amp valu found lt95 person allow exercis,1
covid-fake-news: coronaviru call plagu 29 million infect 950680 die,0
covid-fake-news: rt take person respons help slow spread covid19 say covidstopswithm social distanc,1
covid-fake-news: current 5 peopl receiv hospit level care two auckland citi hospit three middlemor hospit total number confirm case 1280,1
covid-fake-news: abusedeterr oxycontin solv opioid epidem,1
covid-fake-news: factcheck israel alreadi discov covid19 vaccin,0
covid-fake-news: indiafightscorona correspond figur andhra pradesh karnataka stand 8772 7238 tamil nadu follow 6008 uttar pradesh post recoveri 4597 covid patient detail staysaf indiawillwin,1
covid-fake-news: hospit covid19 patient undergo mri,1
covid-fake-news: california florida texa combin account 45 new case today,1
covid-fake-news: though posit rate declin test capac come onlin number case confirm us day continu bounc band around 30k case,1
covid-fake-news: scale test key nigeria covid19 respons enabl time isol amp treatment case current ncdcteam support ongo commun test across 27 lga state takerespons,1
covid-fake-news: today three peopl hospit covid19 one isol ward auckland citi hospit two icu north shore waikato hospit send support aroha,1
covid-fake-news: plan use rideshar taxi protect amp other covid19 ride wear cloth face cover abl practic hand hygien leav vehicl arriv destin tip,1
covid-fake-news: 7 indian state saw decreas activ coronaviru case last 24 hour list includ big name like delhi maharashtra hope,0
covid-fake-news: rt decid deploy high level central team four state uttarpradesh jharkhand chhattisgarh,1
covid-fake-news: viral video post claim myanmar peopl resist coronaviru narrat say sinc myanmar peopl eat rice fish past veget dont need worri coronaviru infect immun system stronger peopl west,0
covid-fake-news: sar go away today coronaviru keep spread,1
covid-fake-news: prison releas offend earli prevent coronaviru spread us penal system coronaviru prison,0
covid-fake-news: institut higher educ use cdc new tip maintain healthi oper covid19 outbreak use flexibl work learn site stagger schedul increas routin clean disinfect tip,1
covid-fake-news: indiafightscorona 12 state ut regist recoveri rate nation averag 79 new recov case 10 statesut detail staysaf indiawillwin,1
covid-fake-news: video show pig buri china due coronaviru outbreak,0
covid-fake-news: indiafightscorona follow nation lead 13 statesut also report higher number new recoveri new case,1
covid-fake-news: covid bare kill anyon say man would probabl pretti annoy kill,0
covid-fake-news: doctor send crystal clear messag import mask covid prevent via,1
covid-fake-news: cheap bourbon gargl throat best viru killer world pure batteri acid,0
covid-fake-news: princ harri order home princ charl due coronaviru,0
covid-fake-news: andré fabián hurtado mayor ibagué say citi lost four million job due coronaviru,0
covid-fake-news: think new york metro outbreak domin number agre miss less commerci test expect posit rate go pick neg test that happen,1
covid-fake-news: indiafightscorona 75 new recov case report ten statesut viz maharashtra karnataka andhra pradesh uttar pradesh tamil nadu odisha delhi kerala west bengal haryana detail staysaf indiawillwin,1
covid-fake-news: yeah analysi cumul number hard nation scale state caveat,1
covid-fake-news: mumbai west bengal migrant train 10th may 2020,0
covid-fake-news: indiafightscorona test per million tpm stand 49948 today,1
covid-fake-news: video show man claim tablighi jamaat muslim group spit polic put quarantin,0
covid-fake-news: florida didnt break record report case also shatter mark case per million popul new york peak hit 595 today florida report 712 case per million arkansa also enter 500 tier weve seen fl az la,1
covid-fake-news: flu shot last 35 year probabl test posit covid19,0
covid-fake-news: aiim releas list respiratori symptom covid19 similar diseas,0
covid-fake-news: flu amp covid19 spread symptom appear flu viru may spread 1 day symptom viru caus covid19 may spread 2 day symptom similar differ flu amp covid19,1
covid-fake-news: covid denier peopl deserv lock,0
covid-fake-news: 23 juli 2020 954 pm 431823 peopl quarantin gujarat gujaratcoronaupd covid19 covid_19 covidー19 coronaupd coronavirusindia coronavirusupd coronaviru covidupd,1
covid-fake-news: joe biden claim differ pandem respons trump would prevent everi coronaviru death goe far expert said rate fals,0
covid-fake-news: even without ny histor bump howev report death would still quit high around 2000,1
covid-fake-news: alleg audio argentinian prison claim 1900 inmat releas devoto prison monday,0
covid-fake-news: fox news sunday interview presid trump said one lowest mortal rate world covid19 chri wallac factcheck real time say fals,0
covid-fake-news: eat salt frequent protect corona infect better wear mask,0
covid-fake-news: coronaviru new discoveri chang thing,0
covid-fake-news: latest updat one new confirm case covid19 report new zealand case link rosewood cluster household contact earlier case,1
covid-fake-news: yesterday laboratori complet 2476 test 2022 swab taken commun 454 taken manag isol quarantin facil bring total number test complet date 465066,1
covid-fake-news: man order famili militari manouevr kid coronaviru militari lockdown wargam,0
covid-fake-news: sir patrick vallanc told down street brief number new covid19 case doubl roughli everi seven day,1
covid-fake-news: result genom test two auckland covid19 case investig return morn confirm one case connect auckland august cluster,1
covid-fake-news: new studi team publish today show lockdown school closur europ may prevent 31 million death covid19 covid19sci,1
covid-fake-news: elli gould say doesnt understand coronaviru mean f1 stop couldnt driver keep helmet whole time said,0
covid-fake-news: total number confirm case date 1387 lab complet 7219 test yesterday total number test complet date 758027,1
covid-fake-news: graphic inform covid19 contain unicef brand inaccur inform,0
covid-fake-news: collabor partner wed like announc beta releas race ethnic data covid racial data tracker,1
covid-fake-news: dont give patient still report symptom month later,1
covid-fake-news: ministri ayush govt india suggest use homeopath medicin arsenicum album30 possibl role prevent covid19 infect said dr anil khurana director generalcentr council research homoeopathi health phdcci healthcar,0
covid-fake-news: daili updat publish state report 749k test 44k case 1129 death virginia publish new data time today updat,1
covid-fake-news: daili updat publish weve track 45 million test 311k yesterday major caveat today california report 163k test clear backlog note track test state report detail see,1
covid-fake-news: indiafightscorona india cumul test cross 43 crore today 43324834 state contribut maximum overal number test includ tamil nadu uttar pradesh amp maharashtra among other three state account nearli 34 total test,1
covid-fake-news: although covid19 risk indigen peopl global deepli concern impact viru indigen peopl america remain current epicent pandem,1
covid-fake-news: farcic disinform coronaviru easili dismiss medic profess patient may get suck,1
covid-fake-news: photo show bed food aid packag distribut rwanda coronaviru pandem,0
covid-fake-news: indiafightscorona activ case 22 total covid case recoveri 26 lakh exceed activ case 18 lakh staysaf indiawillwin,1
covid-fake-news: that good catch thank well correct today work back histor scrub 2 screen grab use look like,1
covid-fake-news: video purport attack doctor aveng policemen,0
covid-fake-news: two psychic book cia predict covid19 pandem,0
covid-fake-news: cto import new md titl creat address coronaviru,1
covid-fake-news: rt coronavirusupd 6th consecut day number new confirm case lower new reco,1
covid-fake-news: video policeman take man wander lockdown itali,0
covid-fake-news: risk covid19 increas closer get other longer interact learn way help safe resum daili activ slow spread covid19,1
covid-fake-news: reimburs go way help uk leader manag coronaviru crisi figur pale comparison 35bn offici think paid error fraudster,1
covid-fake-news: accord yesterday even 73998 die covid unit state previou 24 hour includ 2265 death,1
covid-fake-news: hydrogel part genomemodifi covid19 mrna vaccin deliveri system hydrogel connect internet,0
covid-fake-news: coronaviru give weekend safeti brief,0
covid-fake-news: oxford coronaviru vaccin safe induc strong immun respons earli trial result suggest,0
covid-fake-news: everyon ensur mouth throat moist never dri advic attribut japanes doctor treat covid19 case read take sip water everi 15 minut least,0
covid-fake-news: indiafightscorona major highlight week 36 crore test conduct far recov patient 34 time activ case recoveri rate cross 75 activ case 222 total case secretari,1
covid-fake-news: current 5360 peopl manag isol quarantin current effect capac 7292 give us excess capac 1932 next week project 2606 arriv 2810 departur facil,1
covid-fake-news: death due covid increas gujarat rajkot case rise howev exact number unclear citi data show 131 death crematorium amp burial ground tell differ stori theprint amp report,0
covid-fake-news: say photo show south carolina stayathom order announc,0
covid-fake-news: peopl lie street china new coronaviru,0
covid-fake-news: april togeth amp multipl partner launch access covid19 tool acceler catalys develop equit access vaccin diagnost amp therapeut,1
covid-fake-news: today ncdc part daili press brief presidenti task forc covid19 control led 1st april 2020 151 confirm case covid19nigeria record nine discharg case two death,1
covid-fake-news: substanc chlorin dioxid power bleach use textil manufactur grenon market miracl miner solut mm say drunk dilut cure almost ill includ covid cancer hivaid well condit autism,0
covid-fake-news: includ four relat recent case involv health worker auckland quarantin facil,1
covid-fake-news: provid advic medicalgrad mask sourc nz covid tracer record 641400 regist user 86224 poster creat 1987955 poster scan 65803 manual entri record app,1
covid-fake-news: multipl facebook post share hundr time claim bill gate ultim goal microchip covid19 vaccin creat virtual id post also claim billionair philanthropist new zealand may june 2020 test trial covid19 vaccin,0
covid-fake-news: facebook post share thousand time accus author line street empti bodi bag bid fool peopl fake novel coronaviru pandem,0
covid-fake-news: total number death brazil decreas covid19 pandem,0
covid-fake-news: mass disinfect peopl use chemic solut erad covid19,0
covid-fake-news: 20k new case report today 24 state report 300 new case today new york new jersey test 102k peopl combin got 1k posit end spectrum arizona test 10k peopl confirm 1438 new case,1
covid-fake-news: 54 peopl link commun cluster remain auckland quarantin facil includ 22 peopl test posit covid19 household contact,1
covid-fake-news: covid19 test may sometim produc falseposit result theyr rare expert concern falseneg,0
covid-fake-news: also number new case texas1826in line state recent grow number arizona remain troubl spot alabama experienc increas case recent began report hospit,1
covid-fake-news: rt lead coronaviru model up predict death toll time project 74000 american lose live,1
covid-fake-news: sadli two peopl covid19 hospit today one north shore hospit gener ward one icu waikato hospit wish full fast recoveri,1
covid-fake-news: world first covid19 vaccin russia given putin daughter russianvaccin,0
covid-fake-news: help patient postcovid postintens care syndrom coronaviru,1
covid-fake-news: natur remedi kill coronaviru start pot boil water stove cut peel orang lemon choic add sea salt pot boil water add orang lemon peel pot boil hot water boil high minut water ingredi pot brought boil turn heat put face pot breath steam 15 minut much stand,0
covid-fake-news: franc classifi tunisia red zone due covid19 tunisia classifi franc green area,0
covid-fake-news: israel manufactur coronaviru vaccin,0
covid-fake-news: bill melinda gate foundat build say center global human popul reduct front,0
covid-fake-news: state report 26k new case today higher daili number weve seen sinc midmay,1
covid-fake-news: health secretari matt hancock admit challeng coronaviru test system follow sharp rise demand stori,1
covid-fake-news: blogger say vatican report pope franci test neg coronaviru second test came back posit,0
covid-fake-news: everyon expect make best effort contain diseas covid19,1
covid-fake-news: post say sanit noth coronaviru,0
covid-fake-news: rt like wash hand fight covid19 scrub chat contain infodem guidelin,0
covid-fake-news: un secretarygener announc covid19 vaccin trial begin africa,0
covid-fake-news: weekli updat covid19 coronaviru shortterm forecast covid19 death multipl countri read full report,1
covid-fake-news: coronavirusupd statewis detail total confirm covid19 casestil 10 septemb 2020 0800 state 110000 confirm case state 10001100000 confirm case state 100000 confirm case total confirm case far,1
covid-fake-news: twelv florida marlin player stricken coronapalooza viru coronaviru basebal floridamarlin,0
covid-fake-news: man weeklong social media break wonder one awesom buffet socialdistanc coronaviru,0
covid-fake-news: indiafightscorona india scale anoth peak singl day recoveri 87472 activ case recov discharg past 24 hour india consist report high level daili recoveri 70000 sinc past 11 day,1
covid-fake-news: kennedi center pb donat democrat get covid19 stimulu money,0
covid-fake-news: complaint relat maintain proper distanc retail amount gather lower previou weekend amp focu remain educ encourag engag total 30 breach 29 result warn 1 prosecut,1
covid-fake-news: half million peopl demand investig bill gate charg crime human investig white hous way,0
covid-fake-news: mani 45 peopl covid19 never realiz infect,1
covid-fake-news: want share new resourc follow project knowledg base sarscov2 antibodi test thank friend free pro plan product indispens build knowledg base,1
covid-fake-news: break r number rate infect covid19 risen 11 14 uk say help explain see tighter restrict across countri,1
covid-fake-news: busi brother kolar sold land 25lak feed poor covid 19 crisi elect representativesmpmlamlcssimpli servant may 15lacm thru tax spent hard money bring ordin 2,0
covid-fake-news: rt flu covid19 result complic howev covid19 associ addit complic like blood cl,1
covid-fake-news: per recommend reli numer ct valu determin infecti covid19 patient decid patient manag protocol covid__19 covid covid_19 covidー19 covid19india coronaviru coronavirusindia,1
covid-fake-news: kid 17 time like suffer flu covid19 possibl conclus incorrectli use ill effect rather death claim downplay risk covid19 focus death,0
covid-fake-news: variou studi postrecoveri process covid19 case publish india also work studi assess recov covid_19 case current 9 govt hospit work check longterm complic recov infect,1
covid-fake-news: covid19 ga happen tonight street rome thousand bird lie everywher,0
covid-fake-news: great idea mass steam inhal pandem gujarat gujarati covid19 corona coronaviru,0
covid-fake-news: photo show muslim tamil nadu state india float lockdown rule ramzan offer night prayer,0
covid-fake-news: coronavirusupd covid19 india tracker 06 septemb 2020 0800 confirm case 4113811 recov 3180865 773 activ case 862320 210 death 70626 17 indiafightscorona indiawillwin staysaf via,1
covid-fake-news: pictur state wear protect mask slow inescap suicid lead consum danger amount carbon dioxid,0
covid-fake-news: rate india slate overtak usa test,1
covid-fake-news: peopl start enter er fungal lung infect wear mask take break mask,0
covid-fake-news: second consecut day india report 50000 new infect take overal confirm case talli 163 lakh director gener civil aviat extend suspens commerci intern flight india till 31 august coronaviru coronavirusfact,0
covid-fake-news: tasuku honjo japanes nobel laureat medicin claim covid19 chinesemad viru,0
covid-fake-news: coronavirusupd covid19 test statu updat state 60565728 sampl test upto septemb 16 2020 1136613 sampl test septemb 16 2020 staysaf indiawillwin,1
covid-fake-news: half workforc countri may idl coronaviru,0
covid-fake-news: student pondicherri univers india found home remedi covid19 accept world health organ,0
covid-fake-news: minist railway said cant close 12 train immedi dont money refund passeng bought ticket advanc view money shouldnt given prefer live request review decis coronainpakistan,0
covid-fake-news: dr bloomfield encourag anybodi respiratori symptom seek advic earli healthlin gp test free even though favour posit nz 12 day case cannot afford let guard play safe kind,1
covid-fake-news: india 3 covid19 vaccin clinic trial underway oxford universityastrazeneca covid vaccin collabor serum institut india sii undergo phase iii clinic trial britain brazil south africa amp india remain two indigen 12,1
covid-fake-news: trump said hundr governor call 50,0
covid-fake-news: wuhan issu lockdown one confirm case us us ban flight china number 8 china even china export viru gov cover truth viru infect case,0
covid-fake-news: coronavirusupd statewis detail total confirm covid19 case till 18 septemb 2020 8 state 120000 confirm case state 20001120000 confirm case state 120000 confirm case total confirm case far staysaf,1
covid-fake-news: commun mitig action push peak later make lower would without intervent learn 2 2,1
covid-fake-news: hcp attend next coca call tuesday sept 15 2pm et via zoom topic telehealth amp health equiti consider address health dispar covid19 pandem learn covid19,1
covid-fake-news: one last time daili updat weve track 236 million test 163k yesterday note track test state report state report test detail see,1
covid-fake-news: firm founder told sky news could provid capac test one million peopl uk day within month,1
covid-fake-news: yesterday dg join colleagu visit central public health laboratori yaba lago grate donat pcr equip lab one 38 covid19 molecular laboratori network takerespons,1
covid-fake-news: gate foundat test polio vax india 2000 2017 paralys 496000 children,0
covid-fake-news: inhal steam orang peel sea salt kill coronaviru,0
covid-fake-news: coronavirusupd indiafightscorona india test highest ever singl day test 733449 cumul test increas 26 crore test per million covid19 jump 18852,1
covid-fake-news: indiafightscorona nearli 57 new case report 5 state also contribut 58 new recov case indiawillwin,1
covid-fake-news: indiafightscorona physic distanc key break chain covid19 transmiss alway keep safe distanc other badalkarapnavyavaharkareincoronaparvaar togetheragainstcovid19,1
covid-fake-news: coronaviru found princ hotel mehdipatnam one worker insid viru test posit food cook also taken sampl test report posit covid19 viru,0
covid-fake-news: instanc individu test prior leav manag isol facil ministri health put place number action make sure anyon arriv new zealand pose risk covid19,1
covid-fake-news: latest cdc covidview report show declin month percentag peopl test posit covid19 nation increas slightli last week first nation increas percentag sinc midjuli,1
covid-fake-news: ensur wash hand soap amp run water go place worship takerespons reduc risk spread covid19 wear face mask observ physic distanc coughingsneez elbow avoid hug handshak,1
covid-fake-news: news govern pledg continu look like defeat coronaviru,0
covid-fake-news: 59 hand sanit toxic use safe via,1
covid-fake-news: video show us presid trump psychic white hous pray covid19 pandem ceas soon,0
covid-fake-news: indiafightscorona india scale yet anoth peak 12 lakh sampl test past 24 hour cumul test countri cross landmark figur 6 crore,1
covid-fake-news: famou kaanipakam templ convert quartain centr audio respons person mention decis taken collectorth worst part muslim rome freeli chappal insid templewil muslim roam insid masjid chappal shoe chitoor short masjid happen govern inspect bangalow travel bangalow lodg etcwhat author tri,0
covid-fake-news: wed also draw attent cluster southern state undertest rise case load especi percapita basi alabama arkansa georgia mississippi,1
covid-fake-news: man dismay find health insur doesnt cover coronaviru china coronaviru insur,0
covid-fake-news: poled strip club controversi rock us mr fauci caution donaldtrump covid19 lapdanc,0
covid-fake-news: 221 new case covid19nigeria plateau60 fct33 kaduna26 rivers18 lagos17 enugu9 kwara9 ondo9 nasarawa6 gombe5 anambra5 delta4 abia4 imo3 edo2 ogun2 oyo2 osun2 bauchi1 kano1 53021 confirm 40281 discharg 1010 death,1
covid-fake-news: fox news town hall presid trump said china worst year theyv 67 year coronaviru pandem rate similar claim mostli fals,0
covid-fake-news: 10 larg state report 116k test,1
covid-fake-news: rt coronawatch 3106348 total confirm case 2338035 case curedrecov 35902137 sampl test here,1
covid-fake-news: covid19 metric probabl case one complex data point took close look offici guidelin number date turn interest detail,1
covid-fake-news: updat 1 new case covid19 report manag isol nz woman 60 arriv nz 18th june air india repatri flight jet park quarantin facil auckland,1
covid-fake-news: coronavirusupd covid19 test statu updat state 64392594 sampl test upto septemb 20 2020 731534 sampl test septemb 20 2020 staysaf indiawillwin,1
covid-fake-news: trump intervent american militari justic system pardon servic member accus convict war crime betray rule law valu make countri except amp men women wear uniform honor fit command troop,0
covid-fake-news: dr li wenliang chines whistleblow doctor propos drink tea cure covid19,0
covid-fake-news: sinc ask let know recommend checkovir test month find life saver allerg raini season year part test group find logic reduc probabl corona due antivir layer,0
covid-fake-news: feel see whatsapp forward contain chill detail feel curiou enough check what truth forward other also know verifi forward tell sender mainbhinewscheck coronavirusfact,0
covid-fake-news: china success test anticoronaviru serum made egypt present beij egyptian minist health,0
covid-fake-news: icmr launch highend covid test facil kolkata lab test 3k sampl per day post covid19 use test mani diseas hiv hepat dengu etc icmrfightscovid19,1
covid-fake-news: slice lemon cup hot water save life hot lemon kill prolifer novel coronaviru,0
covid-fake-news: italian priest die refus use respir sacrif younger person,0
covid-fake-news: us hospit prepar 96 million coronaviru infect nearli half million death leak document reveal,0
covid-fake-news: 14 india forefront pioneer test platform ramp countri test capac covid19 cross six crore mark conduct test detect covid19 averag test 10 lakh sampl per day,1
covid-fake-news: 248 new case covid19 81lago 35jigawa 26borno 26kano 20bauchi 13fct 12edo 10sokoto 7zamfara 4kwara 4kebbi 2gomb 2taraba 2ogun 2ekiti 1osun 1bayelsa 4399 case covid19 nigeria discharg 778 death 143,1
covid-fake-news: say joe biden gretchen whitmer maskless detroit athlet club children mandat wear mask play outdoor sport,0
covid-fake-news: hong kong peopl destroy 5g pole coronaviru,0
covid-fake-news: case infect beij epidem creat problem chines economi prove new coronaviru biolog weapon chines destroy world,0
covid-fake-news: new data recent trend show percentag overal covid19 case peopl age 1822 year increas us especi midwest south northeast latest demograph data visit cdc covid data tracker,1
covid-fake-news: rt corona ne kuchh ki naukri chheeni aur kuchh ka dimaag,0
covid-fake-news: rt coronavirusupd indiafightscorona 23600 covid19 patient cure 24 hour,1
covid-fake-news: cdc amp partner work togeth coordin genom sequenc viru caus covid19 help expert monitor chang viru support contact trace advanc covid19 research amp aid diagnost amp therapeut see,1
covid-fake-news: remain one person receiv hospitallevel care covid19 middlemor icu yesterday laboratori complet 3302 test bring total number test complet date 259152,1
covid-fake-news: purdu pharma recommend oxycontin treat coronaviru selfquarantin symptom bigpharma covid19 opioid,0
covid-fake-news: lack coronaviru test us nation disgrac,0
covid-fake-news: two state particular concern hospit number minnesota north carolina,1
covid-fake-news: particip also train biosafeti audit use strengthen laboratori biosafeti program slbp checklist amp mitig risk assess lab workflow proper use ppe good microbiolog practic proper use biosafeti cabinet decontamin amp wast manag,1
covid-fake-news: state report 23k new case line recent number special circumst today here also list 12 state report 600 new case today,1
